history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;iФармсинтз;LIFE;90;372255;6.55;6.2;6.7;6.5;6.45;6.6;57500;;6.55;6.5;0;501275;0;
TQBR;2018-10-02;iФармсинтз;LIFE;66;148880;6.55;6.3;6.55;6.55;6.35;6.55;23400;;6.45;6.55;0;515805;0;
TQBR;2018-10-03;iФармсинтз;LIFE;83;419880;6.5;6.3;6.65;6.65;6.55;6.55;64300;;6.5;6.65;0;500375;0;
TQBR;2018-10-04;iФармсинтз;LIFE;60;270990;6.6;6.3;6.65;6.45;6.4;6.45;42200;;6.5;6.45;0;501265;0;
TQBR;2018-10-05;iФармсинтз;LIFE;35;157260;6.45;6.35;6.5;6.45;6.4;6.45;24500;;6.45;6.45;0;534230;0;
TQBR;2018-10-08;iФармсинтз;LIFE;37;107150;6.4;6.35;6.5;6.4;6.4;6.4;16700;;6.4;6.4;0;502205;0;
TQBR;2018-10-09;iФармсинтз;LIFE;100;391625;6.4;6.35;7;6.55;6.6;6.55;59200;;6.55;6.55;0;500065;0;
TQBR;2018-10-10;iФармсинтз;LIFE;281;1397625;6.5;6.5;7.4;6.6;6.95;6.6;201300;6.95;6.95;6.6;1397625;1397625;1397625;
TQBR;2018-10-11;iФармсинтз;LIFE;185;750915;6.55;6.35;6.9;6.65;6.55;6.65;114900;6.55;6.55;6.65;750915;750915;750915;
TQBR;2018-10-12;iФармсинтз;LIFE;34;144925;6.6;6.55;6.75;6.55;6.6;6.55;21900;;6.65;6.55;0;501515;0;
TQBR;2018-10-15;iФармсинтз;LIFE;70;427830;6.6;6.35;6.6;6.45;6.4;6.45;66800;;6.45;6.45;0;500840;0;
TQBR;2018-10-16;iФармсинтз;LIFE;53;200115;6.35;6.2;6.4;6.3;6.35;6.3;31900;;6.35;6.3;0;505415;0;
TQBR;2018-10-17;iФармсинтз;LIFE;45;155115;6.3;6.2;6.35;6.35;6.3;6.35;24700;;6.3;6.35;0;504485;0;
TQBR;2018-10-18;iФармсинтз;LIFE;34;182395;6.35;6.2;6.4;6.4;6.35;6.4;28700;;6.3;6.4;0;502220;0;
TQBR;2018-10-19;iФармсинтз;LIFE;32;76705;6.35;6.2;6.4;6.3;6.3;6.3;12200;;6.3;6.3;0;542740;0;
TQBR;2018-10-22;iФармсинтз;LIFE;29;90400;6.4;6.25;6.4;6.35;6.35;6.35;14200;;6.3;6.35;0;500835;0;
TQBR;2018-10-23;iФармсинтз;LIFE;54;195340;6.25;6.2;6.45;6.35;6.35;6.45;30800;;6.35;6.35;0;505330;0;
TQBR;2018-10-24;iФармсинтз;LIFE;15;63130;6.3;6.3;6.4;6.3;6.3;6.3;10000;;6.35;6.3;0;508775;0;
TQBR;2018-10-25;iФармсинтз;LIFE;65;193130;6.25;6.1;6.25;6.25;6.2;6.25;31200;;6.3;6.25;0;500100;0;
TQBR;2018-10-26;iФармсинтз;LIFE;41;117730;6.25;6.1;6.3;6.2;6.25;6.2;18900;;6.25;6.2;0;501410;0;
TQBR;2018-10-29;iФармсинтз;LIFE;30;147480;6.2;6.1;6.35;6.2;6.2;6.2;23800;;6.2;6.2;0;504960;0;
TQBR;2018-10-30;iФармсинтз;LIFE;30;189735;6.15;6.1;6.25;6.2;6.2;6.2;30700;;6.2;6.2;0;501705;0;
TQBR;2018-10-31;iФармсинтз;LIFE;39;185780;6.3;6.15;6.35;6.3;6.25;6.3;29800;;6.2;6.3;0;504790;0;
TQBR;2018-11-01;iФармсинтз;LIFE;74;869999;6.22;6;6.35;6.18;6.11;6.18;142300;6.11;6.11;6.18;869999;869999;869999;
TQBR;2018-11-02;iФармсинтз;LIFE;12;73540;6.18;6.16;6.18;6.18;6.18;6.18;11900;;6.12;6.18;0;595997;0;
TQBR;2018-11-06;iФармсинтз;LIFE;23;145454;6.19;6.06;6.25;6.19;6.19;6.19;23500;;6.13;6.19;0;741451;0;
TQBR;2018-11-07;iФармсинтз;LIFE;52;257046;6.09;6.09;6.34;6.16;6.18;6.16;41600;;6.18;6.16;0;501376;0;
TQBR;2018-11-08;iФармсинтз;LIFE;53;264866;6.16;6.08;6.18;6.17;6.13;6.17;43200;;6.15;6.17;0;509585;0;
TQBR;2018-11-09;iФармсинтз;LIFE;48;232334;6.19;6.06;6.24;6.1;6.08;6.1;38200;;6.11;6.1;0;500896;0;
TQBR;2018-11-12;iФармсинтз;LIFE;37;143735;6.15;5.97;6.15;6.06;6.04;6.06;23800;;6.08;6.06;0;516849;0;
TQBR;2018-11-13;iФармсинтз;LIFE;76;231636;6.06;5.97;6.1;6.05;6.02;6.06;38500;;6.04;6.05;0;547892;0;
TQBR;2018-11-14;iФармсинтз;LIFE;50;178723;6;5.91;6;5.95;5.96;5.95;30000;;6;5.95;0;500038;0;
TQBR;2018-11-15;iФармсинтз;LIFE;16;44143;5.97;5.95;5.99;5.95;5.98;5.95;7400;;5.99;5.95;0;505552;0;
TQBR;2018-11-16;iФармсинтз;LIFE;13;57677;5.97;5.96;6.02;5.96;6.01;5.96;9600;;5.99;5.96;0;500070;0;
TQBR;2018-11-19;iФармсинтз;LIFE;52;150898;5.98;5.9;5.98;5.92;5.92;5.92;25500;;5.96;5.92;0;502452;0;
TQBR;2018-11-20;iФармсинтз;LIFE;8;24490;5.98;5.94;6.01;5.94;5.97;5.94;4100;;5.96;5.94;0;507124;0;
TQBR;2018-11-21;iФармсинтз;LIFE;56;207737;5.92;5.71;5.92;5.8;5.79;5.8;35900;;5.88;5.8;0;500377;0;
TQBR;2018-11-22;iФармсинтз;LIFE;13;19390;5.91;5.81;5.92;5.81;5.88;5.81;3300;;5.88;5.81;0;502544;0;
TQBR;2018-11-23;iФармсинтз;LIFE;26;48709;5.76;5.72;5.76;5.73;5.73;5.73;8500;;5.86;5.73;0;505311;0;
TQBR;2018-11-26;iФармсинтз;LIFE;35;57782;5.74;5.71;5.74;5.71;5.72;5.71;10100;;5.82;5.71;0;500076;0;
TQBR;2018-11-27;iФармсинтз;LIFE;259;1286212;5.71;5.64;6.28;6.2;5.99;6.2;214600;5.99;5.99;6.2;1286212;1286212;1286212;
